108000,10107615339455,329315068411519,31244206096286,223561643835671
109000,10137854391419,329315068411519,31235265576381,223561643835671
110000,10160234726749,329315068411519,31212414378146,223561643835671
111000,10182431790052,329315068411519,31196121440478,223561643835671
112000,10206969968612,329315068411519,31185710243028,223561643835671
113000,10209034295733,329315068411519,31181944040932,223561643835671
114000,10218796458798,329315068411519,31179551066650,223561643835671
115000,10239821904364,329315068411519,31142710078489,223561643835671
116000,10252676964275,329315068411519,31116867537384,223561643835671
117000,10262992209563,329315068411519,31109687397026,223561643835671
118000,10275070828666,329315068411519,31091042940342,223561643835671
119000,10289648069348,329315068411519,31086571099190,223561643835671
120000,10297757331243,329315068411519,31029374873638,223561643835671
121000,10325057027564,329931506767684,31025766480502,223356164383624
122000,10328069718518,329931506767684,31025119508282,223356164383624
123000,10375094837898,329931506767684,30991952950800,223356164383624
124000,10397938941259,329931506767684,30982343836834,223356164383624
125000,10407484761332,329931506767684,30976010407807,223356164383624
126000,10430007010882,329931506767684,30948160452796,223356164383624
127000,10430376068513,329931506767684,30940790151603,223356164383624
128000,10437776602832,329931506767684,30908561940486,223356164383624
129000,10453810480046,329931506767684,30899050958255,223356164383624
130000,10481117643487,329931506767684,30881709817170,223356164383624
131000,10509260845566,329931506767684,30865734644420,223356164383624
132000,10519945235874,329931506767684,30856705990348,223356164383624
133000,10531969999253,329931506767684,30837726552153,223356164383624
134000,10711701280554,330547945123849,30832390535493,223150684931577
135000,10754202596289,330547945123849,30824994490198,223150684931577
136000,10782983155182,330547945123849,30811778796689,223150684931577
137000,10812448528940,330547945123849,30777952733364,223150684931577
138000,10827637314428,330547945123849,30765768046847,223150684931577
139000,10835129345162,330547945123849,30752930856353,223150684931577
140000,10844753500437,330547945123849,30738507927926,223150684931577
141000,10851600897386,330547945123849,30725724024097,223150684931577
142000,10853398328062,330547945123849,30721800735476,223150684931577
143000,10875288150288,330547945123849,30690416275321,223150684931577
144000,10875103802928,330547945123849,30683847698939,223150684931577
145000,10891405149465,330547945123849,30667666674373,223150684931577
146000,11032234555081,330547945123849,30635881149739,223150684931577
147000,11081243456924,330547945123849,30614032380331,223150684931577
148000,11151559684245,331164383480014,30603725856720,222945205479530
149000,11304890840131,331164383480014,30589495721146,222945205479530
150000,11246153270688,331164383480014,30575942894022,222945205479530
151000,11259253385616,331164383480014,30573175746132,222945205479530
152000,11268393053481,331164383480014,30569820974869,222945205479530
153000,11275064021763,331164383480014,30490487464988,222945205479530
154000,11288208419631,331164383480014,30473810053026,222945205479530
155000,11302066398911,331164383480014,30468687359822,222945205479530
156000,11230296560991,331164383480014,30454767083049,222945205479530
157000,11238833585901,331164383480014,30432202495117,222945205479530
158000,11245109772527,331164383480014,30422046920049,222945205479530
159000,11246249329956,331164383480014,30412800673717,222945205479530
160000,11255880246774,331164383480014,30405758827103,222945205479530
161000,11219290030227,331780821836179,30397335366643,222739726027483
162000,11237929152707,331780821836179,30394513512539,222739726027483
163000,11266917792078,331780821836179,30378162701170,222739726027483
164000,11274990206514,331780821836179,30375260735195,222739726027483
165000,11284522755543,331780821836179,30371345004099,222739726027483
166000,11288646632531,331780821836179,30362067961824,222739726027483
167000,11305379108742,331780821836179,30357017287450,222739726027483
168000,11316550199257,331780821836179,30343929253572,222739726027483
169000,11323357692657,331780821836179,30264900833574,222739726027483
170000,11340422674981,331780821836179,30024337593286,222739726027483
171000,11347326497773,331780821836179,29993275293131,222739726027483
172000,11359798331896,331780821836179,29980868412131,222739726027483
173000,11365854883027,331780821836179,29970950656844,222739726027483
174000,11379381277247,331780821836179,29964128024127,222739726027483
175000,11339143287954,332397260192344,29958292240385,222534246575436
176000,11364121696560,332397260192344,29953805455904,222534246575436
177000,11373609362781,332397260192344,29943270801903,222534246575436
178000,11418278150757,332397260192344,29907876399123,222534246575436
179000,11431874078523,332397260192344,29904807071199,222534246575436
180000,11436708903259,332397260192344,29901868752279,222534246575436
181000,11438508358920,332397260192344,29900733763541,222534246575436
182000,11462972041588,332397260192344,29857760484813,222534246575436
183000,11498805039666,332397260192344,29856851807790,222534246575436
184000,11503415307292,332397260192344,29855026734545,222534246575436
185000,11497755639960,332397260192344,29815133468382,222534246575436
186000,11511697368377,332397260192344,29807650208380,222534246575436
187000,11519384813849,332397260192344,29806176828121,222534246575436
188000,11524766940592,332397260192344,29802819783527,222534246575436
189000,12905836809232,333013698548509,29800586209512,222328767123389
190000,13432756920422,333013698548509,29795703755903,222328767123389
191000,13457258043127,333013698548509,29782056929425,222328767123389
192000,13460536186740,333013698548509,29777732929937,222328767123389
193000,13465263619122,333013698548509,29776512146034,222328767123389
194000,13455839853549,333013698548509,29775083994770,222328767123389
195000,13460776165961,333013698548509,29773137228092,222328767123389
196000,13511119006424,333013698548509,29732384959474,222328767123389
197000,13532234745188,333013698548509,29713371007167,222328767123389
198000,13550615433146,333013698548509,29701848236172,222328767123389
199000,13559224328746,333013698548509,29697232170410,222328767123389
200000,13564579042548,333013698548509,29690109792621,222328767123389
201000,13588995052643,333013698548509,29675490681566,222328767123389
202000,13606796079224,333630136904674,29672509912148,222123287671342
203000,13634481206494,333630136904674,29660379310471,222123287671342
204000,13641615653250,333630136904674,29654537818171,222123287671342
205000,13655375971381,333630136904674,29647620817337,222123287671342
206000,13668040501288,333630136904674,29647620817337,222123287671342
207000,13677077707777,333630136904674,29646976684240,222123287671342
208000,13684294411194,333630136904674,29645619258548,222123287671342
209000,13691610636007,333630136904674,29645179259645,222123287671342
210000,13701305473490,333630136904674,29639433171080,222123287671342
211000,13765886652160,333630136904674,29638472722940,222123287671342
212000,13772894590270,333630136904674,29631851157948,222123287671342
213000,13793256398802,333630136904674,29629120095249,222123287671342
214000,13810591205169,333630136904674,29626947734212,222123287671342
215000,13824226475983,333630136904674,29624825739884,222123287671342
216000,13865159996483,334246575260839,29623877214055,221917808219295
217000,13878631849697,334246575260839,29619091083610,221917808219295
218000,13880893459519,334246575260839,29613986011175,221917808219295
219000,13917306512606,334246575260839,29613612797412,221917808219295
220000,13937637078547,334246575260839,29609558237077,221917808219295
221000,13942134036337,334246575260839,29607947194554,221917808219295
222000,13958679554583,334246575260839,29605686871121,221917808219295
223000,13961111826813,334246575260839,29593922961307,221917808219295
224000,13978688245020,334246575260839,29590003254413,221917808219295
225000,14002031378859,334246575260839,29583129365867,221917808219295
226000,14013597988988,334246575260839,29578997992511,221917808219295
227000,14021553689240,334246575260839,29576693157438,221917808219295
228000,14036175094333,334246575260839,29569486717275,221917808219295
229000,14058766919098,334863013617004,29565058099526,221712328767248
230000,14079929038597,334863013617004,29560703450619,221712328767248
231000,14107353534189,334863013617004,29553113945627,221712328767248
232000,14142619428317,334863013617004,29549147034478,221712328767248
233000,14155399492337,334863013617004,29546948590868,221712328767248
234000,14163631528803,334863013617004,29534834503615,221712328767248
235000,14177012624553,334863013617004,29515078988680,221712328767248
236000,14182139343227,334863013617004,29512126959095,221712328767248
237000,14191982834962,334863013617004,29510015750408,221712328767248
238000,14200847093131,334863013617004,29500859072945,221712328767248
239000,14221277838364,334863013617004,29491475896847,221712328767248
240000,14237280913390,334863013617004,29486184795954,221712328767248
241000,14253540370396,334863013617004,29475957070724,221712328767248
242000,14267139703537,334863013617004,29470592389990,221712328767248
243000,14307269012387,335479451973169,29466192628286,221506849315201
244000,14355846880049,335479451973169,29454249206895,221506849315201
245000,14369303965493,335479451973169,29441856329574,221506849315201
246000,14382159701857,335479451973169,29438409468560,221506849315201
247000,14397317669463,335479451973169,29428172579299,221506849315201
248000,14462637100292,335479451973169,29402606797388,221506849315201
249000,14472162409385,335479451973169,29393531883723,221506849315201
250000,14475115420130,335479451973169,29393294533774,221506849315201
251000,14495239964420,335479451973169,29366279539550,221506849315201
252000,14501202110018,335479451973169,29364156544965,221506849315201
253000,14493487022244,335479451973169,29360337349212,221506849315201
254000,14504885557288,335479451973169,29357140543506,221506849315201
255000,14501477656343,335479451973169,29354667457370,221506849315201
256000,14535332303879,336095890329334,29352128136736,221301369863154
257000,14572023507099,336095890329334,29347326365842,221301369863154
258000,14624450861533,336095890329334,29327372127230,221301369863154
259000,14649339775378,336095890329334,29324726091808,221301369863154
260000,14667834916226,336095890329334,29323641914341,221301369863154
261000,14675118116189,336095890329334,29323208740455,221301369863154
262000,14678695282472,336095890329334,29322530760121,221301369863154
263000,14685631817311,336095890329334,29314196747287,221301369863154
264000,14690894492568,336095890329334,29301907215161,221301369863154
265000,14693728084368,336095890329334,29298477803155,221301369863154
266000,14669347884470,336095890329334,29298477803155,221301369863154
267000,14679000401890,336095890329334,29297764212503,221301369863154
268000,14747977335779,336095890329334,29295990748711,221301369863154
269000,14762072561462,336095890329334,29291085324438,221301369863154
270000,14796847187555,336712328685499,29289119487106,221095890411107
271000,14824296211917,336712328685499,29287730623898,221095890411107
272000,14843534141144,336712328685499,29280973149630,221095890411107
273000,14872833533653,336712328685499,29280228939859,221095890411107
274000,14878252649309,336712328685499,29279552677149,221095890411107
275000,14886782613824,336712328685499,29278177559960,221095890411107
276000,14890582580584,336712328685499,29275682740853,221095890411107
277000,14884036086770,336712328685499,29275313927230,221095890411107
278000,14887243069307,336712328685499,29273344791053,221095890411107
279000,14937979060381,336712328685499,29269845148560,221095890411107
280000,14947123901185,336712328685499,29269120681325,221095890411107
281000,14956424632072,336712328685499,29266972513481,221095890411107
282000,14956087204387,336712328685499,29265181469339,221095890411107
283000,14961159077239,336712328685499,29264445352596,221095890411107
284000,14987452869058,337328767041664,29262835785208,220890410959060
285000,15001595806984,337328767041664,29260131279956,220890410959060
286000,15094468455962,337328767041664,29259353425020,220890410959060
287000,15102048928106,337328767041664,29257637511629,220890410959060
288000,15107743764317,337328767041664,29255579225882,220890410959060
289000,15115266382477,337328767041664,29254650240512,220890410959060
290000,15120013131256,337328767041664,29254547824840,220890410959060
291000,15217671439803,337328767041664,29253376432645,220890410959060
292000,15232849995837,337328767041664,29250703748845,220890410959060
293000,15242058798677,337328767041664,29250542039893,220890410959060
294000,15248213005891,337328767041664,29243076830020,220890410959060
295000,15256212558585,337328767041664,29241770473237,220890410959060
296000,15269099305025,337328767041664,29241552082792,220890410959060
297000,15287592851809,337945205397829,29241082429669,220684931507013
298000,15313833684933,337945205397829,29223797606327,220684931507013
299000,15334862680378,337945205397829,29223127623041,220684931507013
300000,15358196809087,337945205397829,29221957807011,220684931507013
301000,15368577665926,337945205397829,29221120815396,220684931507013
302000,15374178429556,337945205397829,29220915398040,220684931507013
303000,15378085780887,337945205397829,29220504184440,220684931507013
304000,15381730644976,337945205397829,29219250629340,220684931507013
305000,15440261529037,337945205397829,29219250629340,220684931507013
306000,15445463301917,337945205397829,29217838820733,220684931507013
307000,15449013895313,337945205397829,29215330674910,220684931507013
308000,15454723671402,337945205397829,29215295938555,220684931507013
309000,15464590283287,337945205397829,29215110324358,220684931507013
310000,15475389082485,337945205397829,29212893426424,220684931507013
311000,15608821618909,338561643753994,29197175240056,220479452054966
312000,15629399794177,338561643753994,29195497639718,220479452054966
313000,15642097467098,338561643753994,29192736149870,220479452054966
314000,15654722029955,338561643753994,29180913714651,220479452054966
315000,15809445358822,338561643753994,29179132223510,220479452054966
316000,15820509512202,338561643753994,29177192650622,220479452054966
317000,15826830901126,338561643753994,29175328056940,220479452054966
318000,15861430077520,338561643753994,29173466100310,220479452054966
319000,15867107135768,338561643753994,29171987915761,220479452054966
320000,15874180065011,338561643753994,29169701787597,220479452054966
321000,15889935883363,338561643753994,29167863736211,220479452054966
322000,15906492611620,338561643753994,29161039966826,220479452054966
323000,15917230729143,338561643753994,29157154445647,220479452054966
324000,15945413187917,339178082110159,29156020219739,220273972602919
325000,15975428631550,339178082110159,29153863211201,220273972602919
326000,15986240409119,339178082110159,29147737685027,220273972602919
327000,15989212675145,339178082110159,29147127570928,220273972602919
328000,16000934391779,339178082110159,29145587956172,220273972602919
329000,16011384922017,339178082110159,29145207336438,220273972602919
330000,16010387818762,339178082110159,29142538699154,220273972602919
331000,16023516523000,339178082110159,29142409933159,220273972602919
332000,16033039047498,339178082110159,29142154730056,220273972602919
333000,16067746297713,339178082110159,29103323883114,220273972602919
334000,16076053733077,339178082110159,29102606023670,220273972602919
335000,16115566145464,339178082110159,29098010286448,220273972602919
336000,16122788698896,339178082110159,29095858582324,220273972602919
337000,16131614421054,339178082110159,29095397249560,220273972602919
338000,16186045957472,339794520466324,29086486550560,220068493150872
339000,16254927390011,339794520466324,29083243490324,220068493150872
340000,16262150672493,339794520466324,29082673558451,220068493150872
341000,16265953662306,339794520466324,29073948165487,220068493150872
342000,16283668976193,339794520466324,29073687996438,220068493150872
343000,16292015821338,339794520466324,29073687996438,220068493150872
344000,16311522340204,339794520466324,29073284072623,220068493150872
345000,16326284964415,339794520466324,29072520095054,220068493150872
346000,16329695006147,339794520466324,29072520095054,220068493150872
347000,16346907773947,339794520466324,29072377158687,220068493150872
348000,16369575198274,339794520466324,29070124822187,220068493150872
349000,16378919179812,339794520466324,29067521479752,220068493150872
350000,16391726742265,339794520466324,29059439234778,220068493150872
351000,16462598686908,340410958822489,29058935830406,219863013698825
352000,16484365305785,340410958822489,29056930412022,219863013698825
353000,16518433365637,340410958822489,29055536345432,219863013698825
354000,16530633476476,340410958822489,29055176463437,219863013698825
355000,16553817714776,340410958822489,29054796045773,219863013698825
356000,16596295434635,340410958822489,29051682398162,219863013698825
357000,16608771830138,340410958822489,29051682398162,219863013698825
358000,16626080279887,340410958822489,29051682398162,219863013698825
359000,16629393877346,340410958822489,29051242909490,219863013698825
360000,16634476234786,340410958822489,29048956912672,219863013698825
361000,16638655406019,340410958822489,29046775559382,219863013698825
362000,16644240692673,340410958822489,29046272705655,219863013698825
363000,16650263979445,340410958822489,29045105572147,219863013698825
364000,16662077612723,341027397178654,29043979489777,219657534246778
365000,16716240674654,341027397178654,29043890810021,219657534246778
366000,16750000457943,341027397178654,29043741594234,219657534246778
367000,16796334298781,341027397178654,29043741594234,219657534246778
368000,16805103668198,341027397178654,29043255613606,219657534246778
369000,16816637272229,341027397178654,29043094849341,219657534246778
370000,16824726674246,341027397178654,29042858605742,219657534246778
371000,16828734740438,341027397178654,29042683453877,219657534246778
372000,16841726476790,341027397178654,29042683453877,219657534246778
373000,16863996725778,341027397178654,29040115762182,219657534246778
374000,16894021525686,341027397178654,29037729996846,219657534246778
375000,16945020212098,341027397178654,29037729996846,219657534246778
376000,16948558947750,341027397178654,29037436612042,219657534246778
377000,16960926667801,341027397178654,29036821688602,219657534246778
378000,17004563817784,341643835534819,29036796479990,219452054794731
379000,17050827531538,341643835534819,29035297143444,219452054794731
380000,17087625013308,341643835534819,29034692556043,219452054794731
381000,17107066892077,341643835534819,29034620481639,219452054794731
382000,17126657432851,341643835534819,29032090037054,219452054794731
383000,17142125609857,341643835534819,29032090037054,219452054794731
384000,17164544242386,341643835534819,29028884259287,219452054794731
385000,17172068584581,341643835534819,29028349568953,219452054794731
386000,17179003865695,341643835534819,29026886534833,219452054794731
387000,17197565014876,341643835534819,29025864287698,219452054794731
388000,17207220916926,341643835534819,29023148309740,219452054794731
389000,17209680025421,341643835534819,29023071057214,219452054794731
390000,17214663396908,341643835534819,29022907241647,219452054794731
391000,17313838735375,342260273890984,29022011775142,219246575342684
392000,17344648968063,342260273890984,29017916896171,219246575342684
393000,17357587005345,342260273890984,29017482151164,219246575342684
394000,17378150165740,342260273890984,29016564830461,219246575342684
395000,17393257541228,342260273890984,29013889873341,219246575342684
396000,17415477594494,342260273890984,29011141477820,219246575342684
397000,17425591390533,342260273890984,29010026191203,219246575342684
398000,17482702854739,342260273890984,29008414613181,219246575342684
399000,17539255882781,342260273890984,29008276925658,219246575342684
400000,17547890450330,342260273890984,29007827757688,219246575342684
401000,17563388899409,342260273890984,29007301241209,219246575342684
402000,17572638075062,342260273890984,28996736690500,219246575342684
403000,17593438689704,342260273890984,28994619657061,219246575342684
404000,17609166050350,342260273890984,28990042404476,219246575342684
405000,17653217682219,342876712247149,28986365013479,219041095890637
406000,17658233441745,342876712247148,28985250676606,219041095890637
407000,17717309004842,342876712247148,28979348597752,219041095890637
408000,17744259862953,342876402247147,28977376688124,219041095890637
409000,17750509897126,342876402247147,28977159055452,219041095890637
410000,17783637324774,342876402247147,28975878579170,219041095890637
411000,17829705803808,342876402247147,28975726817260,219041095890637
412000,17834164857820,342876402247147,28975139067596,219041095890637
413000,17846864623880,342876402247147,28971914244448,219041095890637
414000,17861064956834,342876402247147,28971605820357,219041095890637
415000,17907239772676,342876402247147,28970889026844,219041095890637
416000,17949315369849,342876402247147,28963616316814,219041095890637
417000,18039798543847,342876402247147,28959302143123,219041095890637
418000,18085772820513,343492840603312,28955273508758,218835616438590
419000,18121930617766,343492840603312,28954357456064,218835616438590
420000,17940184709583,343492840603312,28953811939668,218835616438590
421000,18167868786749,343492840603312,28953144108452,218835616438590
422000,18183588505179,343492840603312,28953144108452,218835616438590
423000,18190580567204,343492840603312,28953144108452,218835616438590
424000,18196680725834,343492840603312,28952953796057,218835616438590
425000,18205581640690,343492840603312,28942843303492,218835616438590
426000,18232910598957,343492840603312,28942821828179,218835616438590
427000,18266201489484,343492840603312,28942712324798,218835616438590
428000,18275826521271,343492840603312,28942116047654,218835616438590
429000,18345052872658,343492840603312,28942045322088,218835616438590
430000,18381219596924,343492840603312,28941104717524,218835616438590
431000,18420616443196,344109278959477,28941058452900,218630136986543
432000,18470094034639,344109278959477,28940969747884,218630136986543
433000,18490020949848,344109278959477,28940849686183,218630136986543
434000,18503984733751,344109278959477,28940809665616,218630136986543
435000,18530501514221,344109278959477,28940809665616,218630136986543
436000,18582089514941,344109278959477,28925322706386,218630136986543
437000,18643849493503,344109278959477,28922141712879,218630136986543
438000,18651957266607,344109278959477,28921343721369,218630136986543
439000,18661482342112,344109278959477,28921092686023,218630136986543
440000,18673421446677,344109278959477,28920677284462,218630136986543
441000,18705153755412,344109278959477,28918864926659,218630136986543
442000,18731698963373,344109278959477,28918270468169,218630136986543
443000,18867108547929,344109278959477,28916440085453,218630136986543
444000,18898572667673,344725717315642,28911412750507,218424657534496
445000,18941867043339,344725717315642,28904200965499,218424657534496
446000,18661494574315,344725717315642,28901295296524,218424657534496
447000,19002788500816,344725717315642,28900850099290,218424657534496
448000,19017299870293,344725717315642,28898766220986,218424657534496
449000,19027673596708,344725717315642,28895848872188,218424657534496
450000,19065059669855,344725717315642,28895501387378,218424657534496
451000,19093087548724,344725717315642,28892715466889,218424657534496
452000,19226738024226,344725717315642,28812695737128,218424657534496
453000,19268772976524,344725717315642,28804810351720,218424657534496
454000,19282685325211,344725717315642,28803735196811,218424657534496
455000,19325682122630,344725717315642,28760217553483,218424657534496
456000,19334247836787,344725717315642,28684098571133,218424657534496
457000,19351591495887,344725717315642,28675581525583,218424657534496
458000,19397574516208,345342155671807,28675468829447,218219178082449
459000,19435201139860,345342155671807,28673519006403,218219178082449
460000,19502676198283,345342155671807,28550392164902,218219178082449
461000,19523835034797,345342155671807,28549973651414,218219178082449
462000,19538463220478,345342155671807,28549764394670,218219178082449
463000,19546999532841,345342155671807,28549539719752,218219178082449
464000,19581907037734,345342155671807,28432209661895,218219178082449
465000,19618289737484,345342155671807,28427856781108,218219178082449
466000,19632550869646,345342155671807,28426393595428,218219178082449
467000,19642776496782,345342155671807,28426094608150,218219178082449
468000,19653270487195,345342155671807,28425059357619,218219178082449
469000,19658424132876,345342155671807,28424251747426,218219178082449
470000,19844170827431,345342155671807,28423334618702,218219178082449
471000,19879666006426,345958594027972,28422994938965,218013698630402
472000,19908308187055,345958594027972,28422406386060,218013698630402
473000,19942090176452,345958594027972,28410869707379,218013698630402
474000,19990432522595,345958594027972,28409235027356,218013698630402
475000,20001657442564,345958594027972,28407608526242,218013698630402
476000,20024920544961,345958594027972,28406023818884,218013698630402
477000,19996948125272,345958594027972,28405678592240,218013698630402
478000,20000425067922,345958594027972,28405678592240,218013698630402
479000,20008758179853,345958594027972,28405678592240,218013698630402
480000,20016840583415,345958594027972,28405416291320,218013698630402
481000,20025075775623,345958594027972,28405311425514,218013698630402
482000,20073178672774,345958594027972,28404169505670,218013698630402
483000,20082148292222,345958594027972,28403902819767,218013698630402
484000,20110350071598,346575032384137,28401713176428,217808219178355
485000,20159376351918,346575032384137,28401588143730,217808219178355
486000,20194157237178,346575032384137,28401552402060,217808219178355
487000,20206774228868,346575032384137,28401230130913,217808219178355
488000,20212726052982,346575032384137,28401105098215,217808219178355
489000,20229010217977,346575032384137,28399634546971,217808219178355
490000,20267208793305,346575032384137,28397921780872,217808219178355
491000,20280078024022,346575032384137,28397734474314,217808219178355
492000,20289037537152,346575032384137,28397552335773,217808219178355
493000,20294487780667,346575032384137,28396151257245,217808219178355
494000,20296249035928,346575032384137,28388305053798,217808219178355
495000,20324267129642,346575032384137,28387683467001,217808219178355
496000,20338334714660,346575032384137,28378601596967,217808219178355
497000,20342458949607,346575032384137,28377866288512,217808219178355
498000,20373903883461,347191470740302,28376460254146,217602739726308
499000,20396417024562,347191470740302,28375924038163,217602739726308
500000,20418338211957,347191470740302,28375483963479,217602739726308
501000,20439022172289,347191470740302,28368505390972,217602739726308
502000,20510402954765,347191470740302,28365428005367,217602739726308
503000,20523759894032,347191470740302,28365428005367,217602739726308
504000,20543333021439,347191470740302,28364006916554,217602739726308
505000,20560982094145,347191470740302,28363890219371,217602739726308
506000,20584716844349,347191470740302,28363890219371,217602739726308
507000,20598059800342,347191470740302,28361482897892,217602739726308
508000,20703579196451,347191470740302,28361153938129,217602739726308
509000,20729800626870,347191470740302,28361153938129,217602739726308
510000,20756678055561,347191470740302,28361085005961,217602739726308
511000,20800472799849,347807909096467,28360915421210,217397260274261
512000,20828732255463,347807909096467,28360831328513,217397260274261
513000,20849196159252,347807909096467,28360790524913,217397260274261
514000,20874307238212,347807909096467,28360093837670,217397260274261
515000,20897223606199,347807909096467,28359945788852,217397260274261
516000,20902364959759,347807909096467,28359613949546,217397260274261
517000,20949928533262,347807909096467,28359506406272,217397260274261
518000,20962635749419,347807909096467,28358749516414,217397260274261
